  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029740 99999 201708071500 301  17  22  15 BKN * * * 25.0 15 ** ** ** ** ** ** ** 8   64   54 1014.7 ***** 1008.3 *** *** ***** ***** ***** *****  0 
029740 99999 201708071520 280  16 ***  25 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071550 290  15 ***  35 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071600 311  12  17  33 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   63   52 1015.4 ***** 1009.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708071620 310  11 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071650 310  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071700 339   9  12 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   61   53 1016.1 ***** 1009.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708071720 320   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071750 320   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071800 347   4 *** 722 SCT * * * 31.2 02 ** ** ** ** ** ** ** 8   59   52 1016.7 ***** 1010.3  65  59  0.00 ***** ***** *****  0 
029740 99999 201708071820 360   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071850 070   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071900 062   4 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   56   53 1017.1 ***** 1010.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708071920 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708071950 070   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072000 105   2 *** 722 SCT * * * 30.6 ** ** ** ** 00 ** ** ** *   54   52 1017.6 ***** 1011.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708072020 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072050 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072100 105   2 *** 722 SCT * * * 31.2 03 ** ** ** ** ** ** ** 0   54   52 1018.2 ***** 1011.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708072120 110   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072150 130   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   52 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072200 159   3 *** 722 SCT * * * 29.9 ** ** ** ** 00 ** ** ** *   53   52 1018.7 ***** 1012.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708072220 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072250 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072300 179   3 *** 722 CLR * * * 30.5 ** ** ** ** 00 ** ** ** *   53   51 1019.0 ***** 1012.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708072320 140   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708072350 140   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080000 184   3 *** 722 SCT * * * 31.2 02 ** ** ** ** ** ** ** 0   51   50 1019.3 ***** 1012.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708080020 990   1 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   48   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080050 990   2 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   48   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080100 200   4 *** *** *** * * * 28.1 ** ** ** ** 00 ** ** ** *   50   49 1019.5 ***** 1012.9 *** *** ***** ***** ***** ***** ** 
029740 99999 201708080150 220   1 *** 722 CLR * * *  6.2 11 ** ** ** ** ** ** ** *   46   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080220 ***   0 *** 722 CLR * * *  6.2 11 ** ** ** ** ** ** ** *   46   46 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080350 110   2 *** 722 CLR * * *  6.2 11 ** ** ** ** ** ** ** *   48   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080400 126   2 *** 722 SCT * * *  7.0 ** ** ** ** 00 ** ** ** *   56   52 1020.1 ***** 1013.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708080420 990   2 *** 200 *** * * *  0.6 11 ** ** ** ** ** ** ** *   54   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080450 120   6 *** 200 *** * * *  6.2 11 ** ** ** ** ** ** ** *   54   54 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080500 151   4 *** 722 CLR * * * 10.0 ** ** ** ** 00 ** ** ** *   58   56 1020.3 ***** 1013.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708080520 990   3 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080550 200   5 ***  60 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080600 219   5 *** 722 SCT * * * 12.5 03 ** ** ** ** ** ** ** 4   61   57 1020.5 ***** 1014.1  62  48  0.00 ***** ***** *****  0 
029740 99999 201708080620 990   5 ***  55 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080650 990   5 ***  56 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   59 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080700 245   5 ***  57 BKN * * * 25.2 ** ** ** ** 00 ** ** ** *   64   57 1020.8 ***** 1014.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708080720 200   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   57 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080750 200   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   54 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080800 248   4 *** 722 SCT * * * 29.1 ** ** ** ** 00 ** ** ** *   67   54 1021.0 ***** 1014.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708080820 220   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080850 220  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080900 259  10  16 722 SCT * * * 27.2 ** ** ** ** 00 ** ** ** 0   70   52 1021.4 ***** 1015.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708080920 990  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708080950 220  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081000 216  12  17 722 SCT * * * 24.2 ** ** ** ** 00 ** ** ** *   71   50 1021.7 ***** 1015.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708081020 200  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081050 170  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081100 231  11  15  50 BKN * * * 31.2 ** ** ** ** 00 ** ** ** *   69   52 1021.9 ***** 1015.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708081120 220  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081150 240  10 ***  58 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081200 222  10  14 *** BKN * * * 31.2 03 ** ** ** ** ** ** ** 1   70   53 1022.0 ***** 1015.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708081220 200  14 ***  57 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081250 990  13 ***  57 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081300 230  13  18 722 SCT * * * 31.2 ** ** ** ** 00 ** ** ** *   71   51 1022.4 ***** 1016.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708081320 210  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081350 210  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081400 230  13  18 722 CLR * * * 29.9 ** ** ** ** 00 ** ** ** *   72   51 1022.5 ***** 1016.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708081420 220  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081450 210  15 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081500 221  13  18 *** BKN * * * 31.2 02 ** ** ** ** ** ** ** 2   70   50 1022.5 ***** 1016.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708081520 210  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081550 210  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081600 220  10  15 722 CLR * * * 28.4 ** ** ** ** 00 ** ** ** *   68   51 1022.4 ***** 1016.0 *** *** ***** ***** ***** *****  0 
029740 99999 201708081620 210  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081650 210  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081700 225  11  15 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   67   51 1022.8 ***** 1016.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708081720 210  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081750 210   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081800 220   8 *** 722 SCT * * * 31.2 01 ** ** ** ** ** ** ** 1   64   53 1023.1 ***** 1016.7  72  61  0.00 ***** ***** *****  0 
029740 99999 201708081820 200   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081850 210   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081900 219   8 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   61   53 1023.8 ***** 1017.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708081920 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708081950 200   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082000 222   8 *** 722 CLR * * * 31.2 ** ** ** ** 00 ** ** ** *   59   53 1024.0 ***** 1017.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708082020 200   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082050 220   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082100 256   4 *** 722 SCT * * * 31.2 02 ** ** ** ** ** ** ** 0   58   53 1024.6 ***** 1018.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708082120 250   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082150 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082200 218   3 *** 722 CLR * * * 30.0 ** ** ** ** 00 ** ** ** *   57   53 1025.0 ***** 1018.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708082220 180   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082250 180   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082300 184   5 *** 722 CLR * * * 29.4 ** ** ** ** 00 ** ** ** *   56   53 1025.0 ***** 1018.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708082320 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708082350 990   1 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   52   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090000 143   2 *** 722 SCT * * * 12.5 11 ** ** ** ** ** ** ** 0   54   52 1025.1 ***** 1018.6 *** *** ***** ***** ***** *****  0 
029740 99999 201708090020 990   1 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   54   54 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090050 990   2 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   52   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090100 128   3 *** 722 CLR * * * 19.9 ** ** ** ** 00 ** ** ** *   53   51 1025.2 ***** 1018.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708090120 990   2 *** 722 CLR * * *  6.2 12 10 ** ** ** ** ** ** *   50   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090150 060   1 *** 200 *** * * *  2.5 11 ** ** ** ** ** ** ** *   50   48 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090200 228   2 *** 722 SCT * * *  3.8 ** ** ** ** 10 ** ** ** *   54   53 1025.8 ***** 1019.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708090220 990   1 ***  60 *** * * *  0.3 44 ** ** ** ** ** ** ** *   50   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090250 060   2 ***  60 *** * * *  0.6 44 ** ** ** ** ** ** ** *   52   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090300 360   0 ***   1 BKN * * *  0.6 42 ** ** ** ** ** ** ** 4   54   53 1025.8 ***** 1019.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708090320 030   2 ***  57 *** * * *  2.5 10 ** ** ** ** ** ** ** *   52   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090350 060   2 *** 722 CLR * * *  3.1 10 ** ** ** ** ** ** ** *   55   54 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090400 085   4 ***  57 OVC * * *  6.5 ** ** ** ** 00 ** ** ** *   57   55 1025.2 ***** 1018.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708090420 090   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090450 100   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   57 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090500 110   5 *** 722 SCT * * * 15.5 ** ** ** ** 00 ** ** ** *   62   56 1025.2 ***** 1018.8 *** *** ***** ***** ***** *****  0 
029740 99999 201708090520 110   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   57 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090550 120   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   57 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090600 142   7 *** *** BKN * * * 25.0 01 ** ** ** ** ** ** ** 4   64   57 1025.1 ***** 1018.7  64  53  0.00 ***** ***** *****  0 
029740 99999 201708090620 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   57 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090650 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   55 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090700 168   9  12 722 CLR * * * 29.5 ** ** ** ** 00 ** ** ** *   66   56 1024.9 ***** 1018.5 *** *** ***** ***** ***** *****  0 
029740 99999 201708090720 150   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090750 160  10 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090800 177  11  15 722 CLR * * * 29.4 ** ** ** ** 00 ** ** ** *   68   54 1024.4 ***** 1018.1 *** *** ***** ***** ***** *****  0 
029740 99999 201708090820 160  10 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090850 120  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090900 172  11  16 *** BKN * * * 31.2 02 ** ** ** ** ** ** ** 2   71   55 1024.0 ***** 1017.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708090920 140  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708090950 140  11 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091000 158  13  19 722 SCT * * * 18.5 ** ** ** ** 00 ** ** ** *   71   51 1023.7 ***** 1017.4 *** *** ***** ***** ***** *****  0 
029740 99999 201708091020 130  14 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091050 140  14 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091100 164  12  18 722 CLR * * * 26.7 ** ** ** ** 00 ** ** ** *   71   51 1023.5 ***** 1017.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708091120 990  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091150 990  15 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091200 175  14  20 722 SCT * * * 31.2 01 ** ** ** ** ** ** ** 1   72   53 1023.0 ***** 1016.7 *** *** ***** ***** ***** *****  0 
029740 99999 201708091220 150  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091250 170  13 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091300 151  11  17 722 CLR * * * 26.0 ** ** ** ** 00 ** ** ** *   72   52 1022.5 ***** 1016.2 *** *** ***** ***** ***** *****  0 
029740 99999 201708091320 990   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091350 990   9 *** 200 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029740 99999 201708091400 131  10  16 722 CLR * * * 21.2 ** ** ** ** 00 ** ** ** *   72   53 1022.0 ***** 1015.7 *** *** ***** ***** ***** *****  0 
